timestamp,raw_start_location,raw_end_location,fee
2023-01-13 11:13:55,"17, Rue Frédéric Brunet, Paris 17e Arrondissement","10, Rue des Frigos, Paris 13e Arrondissement",67.26
2023-01-14 09:33:43,"32, Boulevard Garibaldi, Paris 15e Arrondissement","28, Avenue Bosquet, Paris 7e Arrondissement",5.0
2023-01-19 09:30:07,"11, Passage de l’Union, Paris 7e Arrondissement","47, Quai François Mauriac, Paris 13e Arrondissement",14.07
2023-01-17 14:29:27,"87, Rue Doudeauville, Paris 18e Arrondissement","1, Impasse Poule, Paris 20e Arrondissement",17.86
2023-01-11 14:01:48,"11, Rue Eugène Poubelle, Paris 16e Arrondissement","5, Impasse Amelot, Paris 11e Arrondissement",5.72
2023-01-08 21:12:15,"89, Rue Caulaincourt, Paris 18e Arrondissement","129, Rue des Pyrénées, Paris 20e Arrondissement",27.09
2023-01-12 01:28:57,"16, Rue Baudelique, Paris 18e Arrondissement","9, Place Jean-Baptiste Clément, Paris 18e Arrondissement",5.0
2023-01-06 22:42:42,"11, Avenue Carnot, Paris 17e Arrondissement","26, Rue Pernety, Paris 14e Arrondissement",20.15
2023-01-17 22:12:02,"52, Rue de Tolbiac, Paris 13e Arrondissement","12, Rue Péan, Paris 13e Arrondissement",5.0
2023-01-10 23:56:56,"3, Rue Bouvier, Paris 11e Arrondissement","31, Rue Mouffetard, Paris 5e Arrondissement",31.04
2023-01-24 11:51:44,"13, Avenue de l’Observatoire, Paris 6e Arrondissement","195, Rue de la Pompe, Paris 16e Arrondissement",5.6
2023-01-12 17:11:38,"1, Villa Montcalm, Paris 18e Arrondissement","2, Villa Eugène Manuel, Paris 16e Arrondissement",5.72
2023-01-09 13:52:50,"98, Boulevard de Magenta, Paris 10e Arrondissement","86, Quai de l’Hôtel de Ville, Paris 4e Arrondissement",5.0
2023-01-21 10:49:33,"19, Hameau Boileau, Paris 16e Arrondissement","55, Boulevard Arago, Paris 13e Arrondissement",33.19
2023-01-28 13:03:09,"238, Rue de Charenton, Paris 12e Arrondissement","34, Rue du Général Foy, Paris 8e Arrondissement",9.86
2023-01-20 07:34:40,"60, Rue Hermel, Paris 18e Arrondissement","89, Rue Nationale, Paris 13e Arrondissement",46.67
2023-01-24 21:21:44,"4, Rue Albert Samain, Paris 17e Arrondissement","179, Boulevard Saint-Germain, Paris 7e Arrondissement",22.15
2023-01-12 14:40:54,"6, Rue de la Croix Moreau, Paris 18e Arrondissement","18, Boulevard Flandrin, Paris 16e Arrondissement",11.71
2023-01-06 06:34:09,"32, Avenue Corentin Cariou, Paris 19e Arrondissement","3, Rue Dubrunfaut, Paris 12e Arrondissement",6.88
2023-01-08 22:50:56,"33, Boulevard Murat, Paris 16e Arrondissement","36, Rue des Belles Feuilles, Paris 16e Arrondissement",6.69
2023-01-16 14:02:51,"184, Boulevard Voltaire, Paris 11e Arrondissement","28, Rue de la Clef, Paris 5e Arrondissement",6.83
2023-01-18 10:40:26,"8, Rue Perdonnet, Paris 10e Arrondissement","31, Rue d’Auteuil, Paris 16e Arrondissement",14.94
2023-01-14 18:39:14,"6, Place Hubertine Auclert, Paris 11e Arrondissement","1, Impasse Royer-Collard, Paris 5e Arrondissement",13.93
2023-01-11 08:19:14,"10, Rue Dancourt, Paris 18e Arrondissement","106, Boulevard Sérurier, Paris 19e Arrondissement",6.53
2023-01-27 08:57:00,"1, Rue Jean Maridor, Paris 15e Arrondissement","371, Rue des Pyrénées, Paris 20e Arrondissement",41.13
2023-01-07 12:05:26,"88, Avenue Kléber, Paris 16e Arrondissement","2, Rue Fleury, Paris 18e Arrondissement",9.65
2023-01-16 23:48:09,"59, Rue Buffon, Paris 5e Arrondissement","3, Avenue Stéphen Pichon, Paris 13e Arrondissement",5.0
2023-01-25 09:18:05,"9, Rue Benouville, Paris 16e Arrondissement","22, Rue Norvins, Paris 18e Arrondissement",28.13
2023-01-30 11:50:58,"5, Impasse Nationale, Paris 13e Arrondissement","8, Avenue Pierre Mendès France, Paris 13e Arrondissement",5.0
2023-01-18 18:02:20,"13, Rue le Marois, Paris 16e Arrondissement","12, Rue André Danjon, Paris 19e Arrondissement",16.63
2023-01-27 07:26:45,"7, Passage du Désir, Paris 10e Arrondissement","49, Square de Montsouris, Paris 14e Arrondissement",17.48
2023-01-07 18:34:01,"2, Esplanade Nathalie Sarraute, Paris 18e Arrondissement","25, Rue Championnet, Paris 18e Arrondissement",5.0
2023-01-11 09:36:41,"13, Rue Baudelique, Paris 18e Arrondissement","26, Route du Pesage, Paris 12e Arrondissement",23.72
2023-01-25 08:37:12,"10, Avenue Claude Regaud, Paris 13e Arrondissement","83, Rue de Ménilmontant, Paris 20e Arrondissement",16.05
2023-01-15 16:09:10,"54, Rue des Maraîchers, Paris 20e Arrondissement","24, Rue du Caire, Paris 2e Arrondissement",5.0
2023-01-04 20:54:25,"70, Rue de Bagnolet, Paris 20e Arrondissement","10, Cité Saint-Chaumont, Paris 19e Arrondissement",5.0
2023-01-14 19:22:04,"40, Avenue Mozart, Paris 16e Arrondissement","19, Rue Titon, Paris 11e Arrondissement",15.01
2023-01-20 11:55:36,"17, Passage Boudin, Paris 20e Arrondissement","57, Rue des Moines, Paris 17e Arrondissement",7.14
2023-01-23 12:09:09,"9, Rue Dupin, Paris 6e Arrondissement","18, Rue de la Bienfaisance, Paris 8e Arrondissement",5.0
2023-01-08 20:56:47,"6, Rue de l’Abbé Roger Derry, Paris 15e Arrondissement","41, Rue d’Assas, Paris 6e Arrondissement",8.38
2023-01-07 20:23:17,"26, Boulevard de Ménilmontant, Paris 20e Arrondissement","43, Rue Jacques Hillairet, Paris 12e Arrondissement",5.0
2023-01-18 12:13:11,"57, Avenue de Saxe, Paris 7e Arrondissement","2, Rue Guy de Maupassant, Paris 16e Arrondissement",5.0
2023-01-29 19:16:35,"3, Parvis Alan Turing, Paris 13e Arrondissement","160, Avenue Parmentier, Paris 10e Arrondissement",5.0
2023-01-08 19:11:16,"3, Rue Bellier-Dedouvre, Paris 13e Arrondissement","13, Rue Jean Nicot, Paris 7e Arrondissement",9.81
2023-01-02 12:04:53,"3, Passage du Champ à Loup, Paris 18e Arrondissement","24, Rue du Gabon, Paris 12e Arrondissement",12.02
2023-01-02 08:38:15,"11, Avenue Corentin Cariou, Paris 19e Arrondissement","57, Rue Scheffer, Paris 16e Arrondissement",19.64
2023-01-13 09:30:27,"71, Rue Chardon-Lagache, Paris 16e Arrondissement","39, Rue Jacques Ibert, Paris 17e Arrondissement",11.76
2023-01-23 12:07:52,"31, Rue Julien Lacroix, Paris 20e Arrondissement","25, Place du Marché Saint-Honoré, Paris 1er Arrondissement",5.0
2023-01-01 22:38:54,"19, Rue Asseline, Paris 14e Arrondissement","1, Voie G/15, Paris 15e Arrondissement",5.0
2023-01-24 15:40:35,"168, Rue Belliard, Paris 18e Arrondissement","46, Avenue Kléber, Paris 16e Arrondissement",5.0
2023-01-29 07:28:44,"14, Hameau Michel-Ange, Paris 16e Arrondissement","2, Square du Tarn, Paris 17e Arrondissement",12.69
2023-01-19 18:27:43,"81, Rue Bobillot, Paris 13e Arrondissement","32, Rue de la Chapelle, Paris 18e Arrondissement",5.0
2023-01-30 23:35:55,"7, Rue de la Pompe, Paris 16e Arrondissement","10, Allée Irène Némirovsky, Paris 15e Arrondissement",5.0
2023-01-06 20:51:10,"30, Rue le Peletier, Paris 9e Arrondissement","4, Rue des Epinettes, Paris 17e Arrondissement",5.0
2023-01-16 08:18:10,"20, Rue de Mogador, Paris 9e Arrondissement","281, Rue Lecourbe, Paris 15e Arrondissement",6.52
2023-01-16 22:39:39,"8, Rue Brisemiche, Paris 4e Arrondissement","105, Boulevard de Magenta, Paris 10e Arrondissement",5.0
2023-01-05 11:19:36,"195, Rue de Javel, Paris 15e Arrondissement","24, Rue Pajol, Paris 18e Arrondissement",16.91
2023-01-27 14:11:16,"145, Rue de Sèvres, Paris 15e Arrondissement","11, Square Jasmin, Paris 16e Arrondissement",5.0
2023-01-03 20:20:39,"54, Rue Alexandre Dumas, Paris 11e Arrondissement","7, Impasse Saint-Pierre, Paris 20e Arrondissement",5.0
2023-01-05 09:09:33,"3, Rue Notre-Dame de Lorette, Paris 9e Arrondissement","45, Rue de Provence, Paris 9e Arrondissement",5.0
2023-01-27 22:43:23,"32, Boulevard de Beauséjour, Paris 16e Arrondissement","2, Villa des Sizerins, Paris 19e Arrondissement",20.68
2023-01-29 15:36:30,"8, Rue Saint-Florentin, Paris 1er Arrondissement","33, Avenue du Maréchal Franchet d’Espérey, Paris 16e Arrondissement",5.0
2023-01-14 09:03:14,"55, Rue des Belles Feuilles, Paris 16e Arrondissement","66, Rue Rambuteau, Paris 3e Arrondissement",20.91
2023-01-11 09:25:52,"14, Avenue Paul Appell, Paris 14e Arrondissement","1, Rue du Buisson Saint-Louis, Paris 10e Arrondissement",7.53
2023-01-10 08:52:55,"18, Hameau de Boulainvilliers, Paris 16e Arrondissement","24, Rue Raoul Wallenberg, Paris 19e Arrondissement",22.73
2023-01-16 20:05:32,"39, Avenue Jean Moulin, Paris 14e Arrondissement","5, Rue Auguste Mie, Paris 14e Arrondissement",5.0
2023-01-07 12:06:50,"6, Rue de Pali-Kao, Paris 20e Arrondissement","5, Rue Véron, Paris 18e Arrondissement",5.0
2023-01-26 16:11:27,"28, Avenue de l’Opéra, Paris 2e Arrondissement","22, Rue des Marguettes, Paris 12e Arrondissement",5.0
2023-01-28 08:52:51,"12, Rue de la Liberté, Paris 19e Arrondissement","74, Rue Césaria Évora, Paris 19e Arrondissement",5.21
2023-01-19 10:13:47,"2, Rue René Bazin, Paris 16e Arrondissement","59, Rue Saint-Lazare, Paris 9e Arrondissement",23.77
2023-01-22 21:00:01,"47, Boulevard du Général Jean Simon, Paris 13e Arrondissement","47, Boulevard de Courcelles, Paris 8e Arrondissement",9.98
2023-01-16 23:53:05,"8, Rue des Abbesses, Paris 18e Arrondissement","20, Rue de la Santé, Paris 14e Arrondissement",12.62
2023-01-17 14:09:40,"12, Avenue Daniel Lesueur, Paris 7e Arrondissement","19, Rue de la Chapelle, Paris 18e Arrondissement",5.0
2023-01-10 02:39:15,"11, Rue des Pirogues de Bercy, Paris 12e Arrondissement","54, Galerie de Montpensier, Paris 1er Arrondissement",5.32
2023-01-29 22:43:07,"19, Rue François Bonvin, Paris 15e Arrondissement","6, Rue Louis Morard, Paris 14e Arrondissement",10.35
2023-01-13 18:22:15,"6, Rue du Cloître Saint-Merri, Paris 4e Arrondissement","82, Rue de l’Amiral Mouchez, Paris 14e Arrondissement",11.05
2023-01-23 10:20:08,"5, Rue de Montreuil, Paris 11e Arrondissement","78, Rue de la Chapelle, Paris 18e Arrondissement",11.68
2023-01-30 12:16:00,"6, Place Saint-Michel, Paris 6e Arrondissement","18, Rue Montgallet, Paris 12e Arrondissement",5.0
2023-01-21 00:48:18,"34, Rue Alphonse Bertillon, Paris 15e Arrondissement","13, Rue Eugène Süe, Paris 18e Arrondissement",10.58
2023-01-06 17:32:23,"52, Rue Desnouettes, Paris 15e Arrondissement","77, Rue des Dames, Paris 17e Arrondissement",6.48
2023-01-19 20:35:22,"28, Rue Bayen, Paris 17e Arrondissement","84, Rue Quincampoix, Paris 3e Arrondissement",17.33
2023-01-22 21:41:23,"3, Avenue Hoche, Paris 8e Arrondissement","224, Boulevard Voltaire, Paris 11e Arrondissement",12.79
2023-01-31 21:08:10,"6, Rue Thiers, Paris 16e Arrondissement","1, Rue Henri Moissan, Paris 7e Arrondissement",13.21
2023-01-31 12:29:04,"90, Avenue Henri Martin, Paris 16e Arrondissement","2, Rue du Foin, Paris 3e Arrondissement",18.51
2023-01-17 15:37:51,"41, Quai Panhard et Levassor, Paris 13e Arrondissement","142, Rue de la Tour, Paris 16e Arrondissement",5.0
2023-01-01 02:02:45,"89, Avenue Philippe-Auguste, Paris 11e Arrondissement","9, Rue Jonquoy, Paris 14e Arrondissement",13.5
2023-01-31 16:15:36,"30, Rue Dussoubs, Paris 2e Arrondissement","4, Rue Gustave Courbet, Paris 16e Arrondissement",5.0
2023-01-26 21:29:13,"10, Rue Ambroise Paré, Paris 10e Arrondissement","4, Rue des Chaufourniers, Paris 19e Arrondissement",5.0
2023-01-27 08:22:04,"9, Rue Küss, Paris 13e Arrondissement","128, Rue du Château, Paris 14e Arrondissement",5.83
2023-01-19 21:55:11,"12, Quai de la Seine, Paris 19e Arrondissement","254, Rue de Bercy, Paris 12e Arrondissement",6.7
2023-01-09 19:19:11,"32, Rue Chalgrin, Paris 16e Arrondissement","12, Rue du Faubourg Poissonnière, Paris 10e Arrondissement",9.68
2023-01-09 10:38:47,"34, Rue Neuve Tolbiac, Paris 13e Arrondissement","3, Rue du Jour, Paris 1er Arrondissement",5.0
2023-01-24 05:51:16,"72, Rue des Pyrénées, Paris 20e Arrondissement","5, Rue de Bourgogne, Paris 7e Arrondissement",16.33
2023-01-10 13:53:48,"12, Passage des Soupirs, Paris 20e Arrondissement","9, Rue Navier, Paris 17e Arrondissement",5.0
2023-01-05 11:50:21,"73, Rue Notre-Dame des Champs, Paris 6e Arrondissement","56, Rue Saint-Blaise, Paris 20e Arrondissement",13.24
2023-01-28 02:31:41,"1, Place de la Porte d’Auteuil, Paris 16e Arrondissement","93, Rue de Sèvres, Paris 6e Arrondissement",6.84
2023-01-26 15:43:09,"17, Rue Bonaparte, Paris 6e Arrondissement","6, Cour d’Alsace-Lorraine, Paris 12e Arrondissement",5.0
2023-01-29 08:50:58,"3, Rue Marguerin, Paris 14e Arrondissement","39, Rue des Montiboeufs, Paris 20e Arrondissement",15.16
2023-01-28 06:10:29,"25, Rue Dupleix, Paris 15e Arrondissement","19, Rue Portalis, Paris 8e Arrondissement",6.08
2023-01-07 12:44:39,"35, Rue Guy Môquet, Paris 17e Arrondissement","55, Boulevard Marguerite de Rochechouart, Paris 9e Arrondissement",5.0
2023-01-24 09:07:43,"37, Rue du Chevaleret, Paris 13e Arrondissement","7, Impasse du Crédit Lyonnais, Paris 13e Arrondissement",5.88
2023-01-20 13:37:39,"46, Rue de Mouzaïa, Paris 19e Arrondissement","11, Avenue Philippe-Auguste, Paris 11e Arrondissement",5.0
2023-01-28 11:00:01,"9, Cité Condorcet, Paris 9e Arrondissement","10, Rue de Savies, Paris 20e Arrondissement",8.11
2023-01-15 08:37:45,"39, Rue de Chaillot, Paris 16e Arrondissement","42, Rue Miollis, Paris 15e Arrondissement",5.0
2023-01-08 23:45:43,"26, Boulevard d’Indochine, Paris 19e Arrondissement","37, Rue d’Alleray, Paris 15e Arrondissement",18.86
2023-01-10 18:32:48,"77, Passage Choiseul, Paris 2e Arrondissement","31, Rue Richer, Paris 9e Arrondissement",5.0
2023-01-02 05:32:35,"3, Rue Carlos Fuentes, Paris 14e Arrondissement","37, Rue Saint-Sauveur, Paris 2e Arrondissement",5.0
2023-01-21 22:12:34,"7, Voie U/16, Paris 16e Arrondissement","8, Rue Cantagrel, Paris 13e Arrondissement",46.53
2023-01-09 10:56:09,"34, Rue de l’Arbre Sec, Paris 1er Arrondissement","154, Rue des Poissonniers, Paris 18e Arrondissement",6.55
2023-01-05 05:00:40,"1, Rue Lucien Leuwen, Paris 20e Arrondissement","5, Rue des Ardennes, Paris 19e Arrondissement",5.0
2023-01-26 19:18:52,"23, Rue Jean Robert, Paris 18e Arrondissement","108, Rue Marcadet, Paris 18e Arrondissement",5.0
2023-01-13 11:59:23,"123, Boulevard Brune, Paris 14e Arrondissement","130, Boulevard Macdonald, Paris 19e Arrondissement",14.36
2023-01-04 18:04:27,"110, Rue de l’Université, Paris 7e Arrondissement","30, Rue du Champ de Mars, Paris 7e Arrondissement",5.0
2023-01-24 04:28:19,"67, Rue de Richelieu, Paris 2e Arrondissement","21, Rue Daval, Paris 11e Arrondissement",5.0
2023-01-15 21:15:22,"12, Rue Raymond Aron, Paris 13e Arrondissement","168, Avenue Daumesnil, Paris 12e Arrondissement",5.0
2023-01-23 21:52:40,"27, Rue Bonaparte, Paris 6e Arrondissement","79, Rue Pernety, Paris 14e Arrondissement",7.22
2023-01-19 12:41:58,"46, Rue des Abbesses, Paris 18e Arrondissement","102, Rue de Richelieu, Paris 2e Arrondissement",5.0
2023-01-02 23:12:58,"24, Rue des Gravilliers, Paris 3e Arrondissement","47, Rue de Paradis, Paris 10e Arrondissement",5.0
2023-01-19 06:31:29,"10, Rue Victor Chevreuil, Paris 12e Arrondissement","12, Rue des Frigos, Paris 13e Arrondissement",8.06
2023-01-17 08:35:49,"4, Rue du Cherche-Midi, Paris 6e Arrondissement","21, Rue de Civry, Paris 16e Arrondissement",6.28
2023-01-21 00:45:48,"1, Rue Arsène Houssaye, Paris 8e Arrondissement","41, Rue la Condamine, Paris 17e Arrondissement",5.0
2023-01-19 14:28:43,"12, Rue Brown-Séquard, Paris 15e Arrondissement","11, Villa Seurat, Paris 14e Arrondissement",5.0
2023-01-07 08:32:43,"48, Rue Saint-Ferdinand, Paris 17e Arrondissement","50, Rue du Docteur Blanche, Paris 16e Arrondissement",5.79
2023-01-21 13:22:17,"13, Rue Daviel, Paris 13e Arrondissement","8, Rue de Commaille, Paris 7e Arrondissement",5.0
2023-01-25 17:50:46,"6, Cité Malesherbes, Paris 9e Arrondissement","8, Passage du Gué, Paris 18e Arrondissement",5.0
2023-01-29 20:02:12,"17, Boulevard Berthier, Paris 17e Arrondissement","34, Rue Nicolo, Paris 16e Arrondissement",6.43
2023-01-02 00:00:15,"53, Rue Censier, Paris 5e Arrondissement","85, Rue de Sèvres, Paris 6e Arrondissement",5.0
2023-01-06 23:24:35,"6, Rue Greneta, Paris 3e Arrondissement","10, Rue des Coutures Saint-Gervais, Paris 3e Arrondissement",5.0
2023-01-27 19:24:17,"4, Rue Aimé Lavy, Paris 18e Arrondissement","24, Rue Jouffroy d’Abbans, Paris 17e Arrondissement",5.17
2023-01-25 00:36:20,"25, Rue Hérold, Paris 1er Arrondissement","64, Rue Duhesme, Paris 18e Arrondissement",5.0
2023-01-09 11:02:21,"15, Rue la Quintinie, Paris 15e Arrondissement","36, Rue Gauthey, Paris 17e Arrondissement",9.54
2023-01-13 22:25:13,"30, Cours Albert Ier, Paris 8e Arrondissement","60, Quai de la Marne, Paris 19e Arrondissement",11.9
2023-01-02 19:25:07,"32, Rue Godot de Mauroy, Paris 9e Arrondissement","119, Rue de Montreuil, Paris 11e Arrondissement",12.41
2023-01-21 18:22:39,"18, Rue Serge Prokofiev, Paris 16e Arrondissement","3, Rue Angélique Compoint, Paris 18e Arrondissement",12.98
2023-01-05 13:06:34,"22, Quai de Béthune, Paris 4e Arrondissement","190, Rue Saint-Honoré, Paris 1er Arrondissement",5.0
2023-01-11 08:31:49,"23, Villa Curial, Paris 19e Arrondissement","50, Rue de Valois, Paris 1er Arrondissement",10.11
2023-01-03 09:49:57,"10, Rue de la Victoire, Paris 9e Arrondissement","136, Rue de la Tour, Paris 16e Arrondissement",6.41
2023-01-31 21:06:19,"1, Place de l’Alma, Paris 16e Arrondissement","8, Rue Valéry Larbaud, Paris 13e Arrondissement",38.27
2023-01-20 09:11:44,"83, Rue de Sèvres, Paris 6e Arrondissement","2, Rue Jules Dupré, Paris 15e Arrondissement",7.62
2023-01-16 21:51:16,"6, Rue Duvergier, Paris 19e Arrondissement","3, Rue du Professeur Louis Renault, Paris 13e Arrondissement",35.08
2023-01-27 23:17:50,"85, Rue de la Santé, Paris 13e Arrondissement","37, Rue Jean Goujon, Paris 8e Arrondissement",5.0
2023-01-06 12:32:04,"99, Rue de la Tombe Issoire, Paris 14e Arrondissement","59, Rue Vasco de Gama, Paris 15e Arrondissement",5.0
2023-01-04 23:11:24,"3, Place Adrien Oudin, Paris 9e Arrondissement","15, Rue Hélène Brion, Paris 13e Arrondissement",15.79
2023-01-26 13:10:25,"60, Rue des Panoyaux, Paris 20e Arrondissement","12, Rue Fallempin, Paris 15e Arrondissement",8.25
2023-01-08 14:24:58,"10, Avenue Robert Schuman, Paris 7e Arrondissement","7, Passage Roux, Paris 17e Arrondissement",5.0
2023-01-19 07:33:54,"12, Rue Brancion, Paris 15e Arrondissement","79, Rue de la Tour, Paris 16e Arrondissement",6.46
2023-01-06 21:40:38,"57, Rue Eugène Freyssinet, Paris 13e Arrondissement","109, Rue Falguière, Paris 15e Arrondissement",5.0
2023-01-28 10:34:49,"7, Rue Dautancourt, Paris 17e Arrondissement","7, Rue Armand Carrel, Paris 19e Arrondissement",7.84
2023-01-08 16:03:41,"18, Rue Nicolo, Paris 16e Arrondissement","15, Rue de Franqueville, Paris 16e Arrondissement",5.0
2023-01-16 02:23:40,"13, Place de Catalogne, Paris 14e Arrondissement","9, Rue Dénoyez, Paris 20e Arrondissement",5.0
2023-01-18 02:06:52,"10, Rue du Simplon, Paris 18e Arrondissement","13, Rue Daval, Paris 11e Arrondissement",5.59
2023-01-12 08:35:23,"30, Rue Raffet, Paris 16e Arrondissement","5, Rue Guillaumot, Paris 12e Arrondissement",18.63
2023-01-21 13:15:36,"6, Square Charles Dickens, Paris 16e Arrondissement","52, Rue Basfroi, Paris 11e Arrondissement",7.1
2023-01-14 14:58:52,"10, Passage Nafissa Sid Cara, Paris 19e Arrondissement","8, Rue du Plateau, Paris 19e Arrondissement",5.0
2023-01-23 00:27:22,"3, Rue des Lilas, Paris 19e Arrondissement","142, Rue Saint-Martin, Paris 4e Arrondissement",6.12
2023-01-05 00:04:22,"5, Boulevard Soult, Paris 12e Arrondissement","9, Rue Saint-Jean-Baptiste de la Salle, Paris 6e Arrondissement",16.54
2023-01-19 15:19:19,"115, Rue Saint-Lazare, Paris 8e Arrondissement","16, Rue la Condamine, Paris 17e Arrondissement",5.0
2023-01-03 07:39:59,"12, Rue Choderlos de Laclos, Paris 13e Arrondissement","10, Allée Pernette du Guillet, Paris 19e Arrondissement",5.0
2023-01-25 11:32:37,"64, Rue Mademoiselle, Paris 15e Arrondissement","52, Rue Sébastien Mercier, Paris 15e Arrondissement",5.0
2023-01-11 20:34:43,"46, Avenue des Gobelins, Paris 13e Arrondissement","2, Rue Béranger, Paris 3e Arrondissement",5.0
2023-01-03 09:57:13,"39, Boulevard de Beauséjour, Paris 16e Arrondissement","52, Rue Notre-Dame des Victoires, Paris 2e Arrondissement",23.39
2023-01-07 19:21:10,"4, Rue Lemercier, Paris 17e Arrondissement","34, Rue Boileau, Paris 16e Arrondissement",11.19
